timestamp,location_id,rainfall_mm,humidity,pressure,radar_dbz,satellite_precip,rain_last_5min,rain_last_15min,pressure_drop_15min,humidity_change,forecast_30min,cloudburst
2024-07-01 03:52:00,loc_5,1.1,80.6,1013.0,19.1,0.7,8.3,25.2,0.4,4.6,2.0,0
2024-07-01 03:53:00,loc_5,0.2,81.9,1013.0,10.1,1.0,7.7,22.6,0.5,8.1,2.0,0
2024-07-01 03:54:00,loc_5,2.4,81.4,1012.9,19.9,0.0,8.6,22.6,0.5,7.8,1.6,0
2024-07-01 03:55:00,loc_5,2.4,81.6,1013.0,6.2,0.1,8.7,23.6,0.4,6.6,1.6,0
2024-07-01 03:56:00,loc_5,2.0,81.4,1013.0,18.4,0.7,8.1,25.2,0.3,4.9,1.5,0
2024-07-01 03:57:00,loc_5,0.8,81.8,1012.9,15.4,0.8,7.7,26.0,0.3,4.7,1.8,0
2024-07-01 03:58:00,loc_5,0.3,81.4,1012.9,11.6,0.9,7.8,24.7,0.3,5.2,1.8,0
2024-07-01 03:59:00,loc_5,2.9,80.1,1012.8,16.2,0.6,8.3,24.8,0.4,4.4,1.5,0
2024-07-01 04:00:00,loc_5,0.6,80.1,1012.8,6.8,0.5,6.6,24.0,0.4,2.5,1.9,0
2024-07-01 04:01:00,loc_5,2.5,81.5,1012.9,9.6,0.9,7.1,24.4,0.3,2.8,1.5,0
2024-07-01 04:02:00,loc_5,0.6,82.5,1012.9,8.0,0.7,6.9,23.0,0.2,1.3,1.5,0
2024-07-01 04:03:00,loc_5,3.0,82.6,1012.9,8.6,0.6,9.6,25.1,0.1,2.1,1.9,0
2024-07-01 04:04:00,loc_5,1.8,81.5,1012.9,7.9,0.6,8.5,25.4,0.1,2.9,1.8,0
2024-07-01 04:05:00,loc_5,1.6,80.1,1013.0,19.8,0.4,9.5,24.7,0.0,0.6,1.4,0
2024-07-01 04:06:00,loc_5,1.1,81.4,1012.9,10.6,0.9,8.1,23.3,0.1,1.5,1.5,0
2024-07-01 04:07:00,loc_5,2.5,82.3,1012.9,6.0,0.8,10.1,24.7,0.1,1.7,2.1,0
2024-07-01 04:08:00,loc_5,1.8,84.0,1012.8,9.9,0.9,8.9,26.3,0.2,2.1,2.0,0
2024-07-01 04:09:00,loc_5,2.1,81.4,1012.9,18.7,0.2,9.2,26.1,0.0,0.1,1.5,0
2024-07-01 04:10:00,loc_5,0.8,81.4,1012.7,5.9,0.1,8.4,24.5,0.2,-0.2,1.7,0
2024-07-01 04:11:00,loc_5,1.2,81.2,1012.8,9.0,1.0,8.5,23.7,0.2,-0.2,1.7,0
2024-07-01 04:12:00,loc_5,1.9,80.3,1012.7,16.1,0.4,7.8,24.8,0.2,-1.5,1.5,0
2024-07-01 04:13:00,loc_5,2.4,81.0,1012.9,9.5,0.9,8.3,26.8,0.0,-0.4,1.9,0
2024-07-01 04:14:00,loc_5,1.5,80.8,1012.8,14.9,0.1,7.7,25.5,0.0,0.7,1.5,0
2024-07-01 04:15:00,loc_5,0.8,81.4,1012.7,10.4,0.3,7.6,25.6,0.1,1.3,1.8,0
2024-07-01 04:16:00,loc_5,0.9,80.7,1012.7,10.4,0.7,7.4,24.0,0.1,-0.8,1.3,0
2024-07-01 04:17:00,loc_5,0.6,80.8,1012.7,12.6,0.0,6.1,23.9,0.2,-1.7,1.5,0
2024-07-01 04:18:00,loc_5,2.9,80.4,1012.7,8.4,0.1,6.6,23.8,0.2,-2.2,1.7,0
2024-07-01 04:19:00,loc_5,3.0,80.3,1012.7,8.8,0.6,8.1,25.1,0.2,-1.2,1.4,0
2024-07-01 04:20:00,loc_5,2.2,78.0,1012.6,6.5,0.1,9.6,25.7,0.3,-2.1,1.9,0
2024-07-01 04:21:00,loc_5,1.3,77.9,1012.6,17.8,0.9,10.0,25.8,0.2,-3.5,1.7,0
2024-07-01 04:22:00,loc_5,0.4,76.7,1012.6,17.4,0.6,9.8,23.7,0.3,-5.6,1.8,0
2024-07-01 04:23:00,loc_5,1.0,74.7,1012.5,19.0,0.3,8.0,22.9,0.3,-9.3,1.3,0
2024-07-01 04:24:00,loc_5,2.2,76.3,1012.6,15.7,0.7,7.2,23.1,0.3,-5.2,1.5,0
2024-07-01 04:25:00,loc_5,2.3,75.1,1012.7,20.1,0.6,7.2,24.5,0.0,-6.4,1.3,0
2024-07-01 04:26:00,loc_5,0.2,73.2,1012.7,17.9,0.9,6.1,23.5,0.0,-8.1,1.7,0
2024-07-01 04:27:00,loc_5,0.4,73.0,1012.8,15.9,0.8,6.1,22.0,-0.1,-7.2,1.4,0
2024-07-01 04:28:00,loc_5,1.7,70.9,1012.8,19.8,0.1,6.8,21.4,0.1,-10.1,1.5,0
2024-07-01 04:29:00,loc_5,0.3,68.4,1012.9,12.7,0.9,4.8,20.1,-0.1,-12.3,1.0,0
2024-07-01 04:30:00,loc_5,0.1,68.2,1012.8,5.2,0.3,2.7,19.5,-0.0,-13.2,1.0,0
2024-07-01 04:31:00,loc_5,2.7,67.7,1012.7,6.8,0.9,5.2,21.3,0.0,-13.0,1.2,0
2024-07-01 04:32:00,loc_5,0.8,70.1,1012.7,17.0,0.6,5.6,21.5,0.0,-10.6,1.2,0
2024-07-01 04:33:00,loc_5,1.0,71.8,1012.7,11.8,1.0,4.9,19.7,0.0,-8.6,1.0,0
2024-07-01 04:34:00,loc_5,0.7,71.3,1012.7,12.3,0.0,5.4,17.4,0.0,-8.9,0.9,0
2024-07-01 04:35:00,loc_5,0.2,72.9,1012.8,8.9,0.4,5.5,15.3,-0.2,-5.0,0.9,0
2024-07-01 04:36:00,loc_5,0.4,72.0,1012.8,15.9,0.4,3.1,14.4,-0.1,-5.8,0.8,0
2024-07-01 04:37:00,loc_5,1.6,71.4,1012.9,18.5,0.0,4.0,15.6,-0.3,-5.3,0.9,0
2024-07-01 04:38:00,loc_5,1.7,70.0,1012.9,18.1,0.2,4.7,16.4,-0.4,-4.7,1.0,0
2024-07-01 04:39:00,loc_5,1.5,68.4,1012.8,6.5,0.8,5.4,15.6,-0.2,-7.9,1.1,0
2024-07-01 04:40:00,loc_5,0.4,70.9,1012.8,19.4,0.5,5.6,13.8,-0.1,-4.2,1.4,0
2024-07-01 04:41:00,loc_5,2.6,72.4,1012.9,18.7,0.7,7.9,16.2,-0.2,-0.7,1.0,0
2024-07-01 04:42:00,loc_5,0.3,71.4,1012.9,18.0,0.9,6.5,16.1,-0.1,-1.6,0.9,0
2024-07-01 04:43:00,loc_5,0.1,72.3,1012.9,11.9,0.3,4.9,14.5,-0.1,1.4,0.8,0
2024-07-01 04:44:00,loc_5,2.0,71.3,1013.0,5.8,0.9,5.4,16.2,-0.1,2.9,1.0,0
2024-07-01 04:45:00,loc_5,2.8,69.7,1013.0,11.0,0.7,7.8,18.9,-0.2,1.5,1.5,0
2024-07-01 04:46:00,loc_5,0.1,68.7,1013.0,6.7,0.4,5.3,16.3,-0.3,1.0,1.6,0
2024-07-01 04:47:00,loc_5,2.6,69.6,1012.8,19.8,0.9,7.6,18.1,-0.1,-0.5,1.3,0
2024-07-01 04:48:00,loc_5,1.2,68.3,1012.8,8.1,0.8,8.7,18.3,-0.2,-3.5,1.3,0
2024-07-01 04:49:00,loc_5,2.5,68.0,1012.7,8.0,0.1,9.2,20.0,-0.0,-3.4,1.3,0
2024-07-01 04:50:00,loc_5,2.2,66.2,1012.7,11.6,0.3,8.6,22.1,0.1,-6.7,1.7,0
2024-07-01 04:51:00,loc_5,0.5,69.1,1012.6,13.8,0.6,9.0,22.2,0.2,-3.0,1.3,0
2024-07-01 04:52:00,loc_5,0.6,68.3,1012.8,8.0,0.8,7.0,21.1,0.1,-3.2,1.3,0
2024-07-01 04:53:00,loc_5,0.8,70.0,1012.7,10.4,0.9,6.5,20.1,0.2,-0.0,1.3,0
2024-07-01 04:54:00,loc_5,2.3,71.5,1012.6,14.1,0.2,6.3,20.9,0.2,3.1,1.6,0
2024-07-01 04:55:00,loc_5,0.6,71.0,1012.7,14.5,0.0,4.7,21.1,0.1,0.1,1.1,0
2024-07-01 04:56:00,loc_5,1.4,69.1,1012.8,12.4,0.4,5.6,19.9,0.1,-3.3,1.6,0
2024-07-01 04:57:00,loc_5,2.3,68.5,1012.7,16.7,0.2,7.3,21.9,0.2,-3.0,1.6,0
2024-07-01 04:58:00,loc_5,1.4,69.1,1012.7,12.9,0.7,8.0,23.2,0.1,-3.2,1.6,0
2024-07-01 04:59:00,loc_5,0.9,68.0,1012.7,18.6,0.1,6.7,22.2,0.2,-3.3,1.5,0
2024-07-01 05:00:00,loc_5,2.2,70.5,1012.7,10.8,0.9,8.2,21.6,0.3,0.9,1.2,0
2024-07-01 05:01:00,loc_5,1.5,68.5,1012.7,12.6,0.8,8.4,23.0,0.3,-0.2,1.2,0
2024-07-01 05:02:00,loc_5,1.5,66.6,1012.8,18.4,0.6,7.6,21.9,0.1,-3.1,1.5,0
2024-07-01 05:03:00,loc_5,1.7,66.5,1012.7,8.8,0.9,7.9,22.4,0.2,-1.8,1.5,0
2024-07-01 05:04:00,loc_5,0.8,67.4,1012.7,10.9,0.0,7.7,20.7,-0.0,-0.5,1.5,0
2024-07-01 05:05:00,loc_5,2.1,65.0,1012.7,16.8,0.9,7.6,20.6,-0.0,-1.2,1.7,0
2024-07-01 05:06:00,loc_5,2.5,65.6,1012.7,10.0,1.0,8.7,22.6,-0.1,-3.4,1.6,0
2024-07-01 05:07:00,loc_5,0.4,66.1,1012.8,9.3,0.5,7.5,22.4,-0.0,-2.2,1.8,0
2024-07-01 05:08:00,loc_5,1.5,66.3,1012.8,18.4,0.5,7.3,23.2,-0.1,-3.7,1.3,0
2024-07-01 05:09:00,loc_5,2.6,67.5,1012.9,20.2,0.7,9.1,23.5,-0.2,-3.9,1.7,0
2024-07-01 05:10:00,loc_5,1.0,66.7,1012.8,17.1,0.7,8.0,23.9,-0.1,-4.2,1.9,0
2024-07-01 05:11:00,loc_5,2.0,68.8,1012.9,5.7,0.3,7.5,24.5,-0.1,-0.3,1.7,0
2024-07-01 05:12:00,loc_5,47.1,90.1,1011.6,46.2,6.3,54.3,69.4,1.2,21.6,6.6,1
2024-07-01 05:13:00,loc_5,29.4,90.4,1010.7,54.8,5.2,82.2,97.3,2.1,21.3,9.1,1
2024-07-01 05:14:00,loc_5,49.0,97.1,1009.8,49.1,8.3,128.5,145.4,2.9,29.1,16.2,1
2024-07-01 05:15:00,loc_5,37.7,94.4,1008.5,52.8,6.0,165.2,180.9,4.1,23.9,17.8,1
2024-07-01 05:16:00,loc_5,45.8,88.8,1008.0,41.8,3.1,209.0,225.2,4.6,20.3,18.9,1
2024-07-01 05:17:00,loc_5,39.2,88.5,1006.8,41.7,9.5,201.1,262.9,6.0,22.0,29.5,0
2024-07-01 05:18:00,loc_5,0.8,86.6,1008.0,6.1,0.8,172.5,262.0,4.7,20.1,24.2,0
2024-07-01 05:19:00,loc_5,1.4,87.2,1008.0,10.8,0.4,125.0,262.6,4.8,19.8,21.5,0
2024-07-01 05:20:00,loc_5,2.0,88.1,1008.0,17.1,0.6,89.3,262.5,4.7,23.1,32.0,0
2024-07-01 05:21:00,loc_5,1.4,88.9,1008.0,7.3,0.7,44.9,261.4,4.7,23.3,23.7,0
2024-07-01 05:22:00,loc_5,0.3,88.4,1008.0,10.1,0.0,6.0,261.3,4.8,22.3,22.0,0
2024-07-01 05:23:00,loc_5,2.3,89.4,1008.0,15.0,0.9,7.4,262.1,4.8,23.1,20.2,0
2024-07-01 05:24:00,loc_5,0.4,89.7,1008.0,9.7,0.2,6.4,259.8,4.8,22.2,13.7,0
2024-07-01 05:25:00,loc_5,0.0,89.9,1008.0,15.3,0.3,4.3,258.9,4.8,23.1,10.1,0
2024-07-01 05:26:00,loc_5,2.4,91.6,1008.1,11.8,0.9,5.4,259.3,4.8,22.8,4.6,0
2024-07-01 05:27:00,loc_5,2.4,92.3,1008.0,12.5,0.3,7.5,214.6,3.5,2.2,1.2,0
2024-07-01 05:28:00,loc_5,2.9,91.4,1008.0,10.6,0.9,8.1,188.0,2.7,1.0,1.7,0
2024-07-01 05:29:00,loc_5,0.9,93.3,1008.1,18.3,0.2,8.7,140.0,1.7,-3.8,1.6,0
2024-07-01 05:30:00,loc_5,2.5,94.3,1008.0,15.1,0.0,11.2,104.8,0.5,-0.1,1.5,0
2024-07-01 05:31:00,loc_5,1.0,92.7,1008.0,14.6,0.5,9.7,60.0,0.1,3.9,1.5,0
2024-07-01 05:32:00,loc_5,1.9,92.8,1008.0,16.5,0.7,9.1,22.6,-1.2,4.3,1.9,0
2024-07-01 05:33:00,loc_5,0.9,92.7,1008.0,14.5,0.5,7.2,22.7,-0.0,6.0,1.7,0
2024-07-01 05:34:00,loc_5,1.2,92.3,1008.0,13.2,0.3,7.4,22.5,-0.0,5.1,1.5,0
2024-07-01 05:35:00,loc_5,0.8,93.6,1008.0,16.0,0.7,5.7,21.2,0.0,5.5,1.4,0
2024-07-01 05:36:00,loc_5,0.9,95.3,1008.0,14.5,0.9,5.7,20.7,-0.0,6.4,1.5,0
2024-07-01 05:37:00,loc_5,2.4,95.8,1008.0,18.1,0.4,6.2,22.8,0.0,7.3,1.7,0
2024-07-01 05:38:00,loc_5,1.3,95.9,1008.1,14.6,0.4,6.6,21.9,-0.1,6.5,1.4,0
2024-07-01 05:39:00,loc_5,0.7,98.0,1008.1,19.6,0.2,6.1,22.2,-0.1,8.3,1.4,0
2024-07-01 05:40:00,loc_5,2.5,97.0,1008.1,5.1,0.8,7.8,24.7,-0.1,7.1,1.5,0
2024-07-01 05:41:00,loc_5,1.1,98.4,1008.1,10.3,0.9,8.0,23.3,0.0,6.8,1.3,0
2024-07-01 05:42:00,loc_5,0.6,98.1,1008.1,6.5,0.9,6.2,21.5,-0.1,5.8,1.4,0
2024-07-01 05:43:00,loc_5,2.4,97.7,1008.1,14.0,0.4,7.3,21.0,-0.1,6.3,1.5,0
2024-07-01 05:44:00,loc_5,3.0,96.7,1008.0,13.7,0.3,9.6,23.1,0.1,3.5,1.6,0
2024-07-01 05:45:00,loc_5,0.3,98.2,1008.0,10.4,0.1,7.4,20.9,-0.0,4.0,1.7,0
2024-07-01 05:46:00,loc_5,1.6,99.4,1008.0,17.6,0.3,7.9,21.6,-0.1,6.7,1.7,0
2024-07-01 05:47:00,loc_5,1.7,98.9,1008.0,15.4,0.1,9.0,21.4,0.0,6.1,1.5,0
2024-07-01 05:48:00,loc_5,1.0,96.7,1008.0,7.8,0.3,7.6,21.5,-0.0,4.1,1.3,0
2024-07-01 05:49:00,loc_5,2.5,97.1,1008.1,18.3,0.1,7.2,22.8,-0.1,4.7,1.9,0
2024-07-01 05:50:00,loc_5,1.3,95.1,1008.1,18.1,0.5,8.1,23.3,-0.2,1.5,1.7,0
2024-07-01 05:51:00,loc_5,2.7,95.8,1008.1,15.3,0.3,9.2,25.1,-0.1,0.5,2.0,0
2024-07-01 05:52:00,loc_5,1.9,95.6,1008.1,13.1,0.5,9.5,24.7,-0.0,-0.1,1.8,0
2024-07-01 05:53:00,loc_5,1.1,95.1,1008.0,5.6,0.5,9.5,24.4,0.1,-0.8,2.0,0
2024-07-01 05:54:00,loc_5,2.0,93.6,1008.0,18.6,0.2,9.0,25.8,0.1,-4.3,1.4,0
2024-07-01 05:55:00,loc_5,2.9,94.1,1008.0,7.0,0.3,10.7,26.2,0.1,-2.9,1.7,0
2024-07-01 05:56:00,loc_5,2.7,93.0,1008.0,14.2,0.7,10.7,27.9,0.1,-5.4,2.0,0
2024-07-01 05:57:00,loc_5,0.9,94.0,1008.0,17.4,0.6,9.6,28.1,0.2,-4.2,2.2,0
2024-07-01 05:58:00,loc_5,2.6,94.7,1008.0,13.7,1.0,11.2,28.3,0.1,-3.0,2.1,0
2024-07-01 05:59:00,loc_5,1.2,95.0,1008.0,7.1,0.0,10.4,26.5,-0.1,-1.7,2.2,0
2024-07-01 06:00:00,loc_5,1.8,95.5,1008.1,18.2,0.6,9.2,28.0,-0.0,-2.8,1.9,0
2024-07-01 06:01:00,loc_5,0.4,95.5,1008.1,12.8,0.5,6.9,26.8,-0.0,-3.9,2.2,0
2024-07-01 06:02:00,loc_5,0.3,95.7,1008.1,16.8,0.4,6.3,25.4,-0.1,-3.1,1.7,0
2024-07-01 06:03:00,loc_5,0.5,96.0,1008.0,8.4,0.8,4.3,24.9,0.0,-0.7,1.8,0
2024-07-01 06:04:00,loc_5,1.1,94.6,1008.0,13.0,0.2,4.1,23.5,0.1,-2.5,1.4,0
2024-07-01 06:05:00,loc_5,1.5,92.4,1008.0,8.8,0.5,3.8,23.7,0.2,-2.7,1.4,0
2024-07-01 06:06:00,loc_5,0.2,91.7,1008.0,9.7,0.4,3.6,21.2,0.2,-4.1,1.2,0
2024-07-01 06:07:00,loc_5,1.5,92.1,1008.0,10.2,0.1,4.8,20.8,0.1,-3.6,1.1,0
2024-07-01 06:08:00,loc_5,0.1,91.0,1008.0,11.1,0.4,4.4,19.9,0.0,-4.1,1.0,0
2024-07-01 06:09:00,loc_5,1.0,90.3,1008.0,10.8,0.4,4.3,18.8,0.0,-3.4,0.9,0
2024-07-01 06:10:00,loc_5,0.0,92.8,1008.0,7.7,0.0,2.9,15.8,-0.0,-1.3,0.8,0
2024-07-01 06:11:00,loc_5,2.7,92.9,1008.0,19.6,0.1,5.3,15.8,-0.0,-0.1,0.8,0
2024-07-01 06:12:00,loc_5,0.2,92.1,1008.0,12.4,0.8,4.0,15.1,-0.0,-1.9,0.7,0
2024-07-01 06:13:00,loc_5,2.7,89.8,1008.0,13.2,0.7,6.6,15.3,-0.0,-4.9,1.3,0
2024-07-01 06:14:00,loc_5,0.8,88.8,1008.1,9.8,0.9,6.4,14.8,-0.0,-6.2,1.3,0
2024-07-01 06:15:00,loc_5,1.2,90.6,1008.0,5.0,0.1,7.6,14.3,0.0,-4.8,1.1,0
2024-07-01 06:16:00,loc_5,0.5,89.9,1008.0,16.2,0.1,5.4,14.4,0.1,-5.6,0.8,0
2024-07-01 06:17:00,loc_5,0.1,90.8,1008.0,10.1,0.1,5.3,14.1,0.0,-4.9,0.8,0
2024-07-01 06:18:00,loc_5,2.5,90.9,1008.1,18.2,0.4,5.0,16.1,-0.1,-5.1,1.4,0
2024-07-01 06:19:00,loc_5,2.7,92.6,1008.2,15.1,0.4,7.0,17.7,-0.2,-2.0,1.6,0
2024-07-01 06:20:00,loc_5,2.3,94.4,1008.2,14.1,0.5,8.0,18.5,-0.2,2.0,1.7,0
2024-07-01 06:21:00,loc_5,0.2,95.1,1008.2,13.2,0.7,7.7,18.5,-0.3,3.3,1.4,0
2024-07-01 06:22:00,loc_5,2.9,94.0,1008.2,16.1,0.9,10.6,19.9,-0.2,1.9,1.6,0
2024-07-01 06:23:00,loc_5,2.7,95.0,1008.2,17.3,0.2,10.7,22.4,-0.2,4.0,1.7,0
2024-07-01 06:24:00,loc_5,1.9,96.2,1008.1,16.0,0.6,9.9,23.3,-0.1,5.9,1.8,0
2024-07-01 06:25:00,loc_5,2.8,95.6,1008.2,15.8,0.6,10.5,26.1,-0.1,2.8,1.8,0
2024-07-01 06:26:00,loc_5,0.4,94.8,1008.3,5.0,0.3,10.7,23.9,-0.2,2.0,1.6,0
2024-07-01 06:27:00,loc_5,1.6,95.0,1008.4,19.9,0.7,9.4,25.2,-0.4,2.9,2.5,0
2024-07-01 06:28:00,loc_5,2.8,94.8,1008.5,17.3,0.8,9.5,25.2,-0.5,4.9,2.1,0
2024-07-01 06:29:00,loc_5,0.7,94.1,1008.5,10.0,1.0,8.3,25.2,-0.5,5.3,1.9,0
2024-07-01 06:30:00,loc_5,1.8,95.6,1008.6,12.7,0.2,7.2,25.7,-0.6,5.0,2.0,0
2024-07-01 06:31:00,loc_5,0.3,94.6,1008.5,18.9,0.7,7.1,25.6,-0.5,4.7,1.9,0
2024-07-01 06:32:00,loc_5,0.7,95.1,1008.6,7.3,0.0,6.3,26.2,-0.6,4.3,1.6,0
2024-07-01 06:33:00,loc_5,2.5,93.9,1008.6,9.3,0.9,5.9,26.2,-0.5,3.0,1.7,0
2024-07-01 06:34:00,loc_5,0.2,94.9,1008.6,17.4,0.8,5.4,23.6,-0.4,2.3,1.6,0
2024-07-01 06:35:00,loc_5,0.8,95.5,1008.6,8.3,0.4,4.5,22.2,-0.4,1.1,1.1,0
2024-07-01 06:36:00,loc_5,2.3,96.3,1008.7,18.9,0.7,6.5,24.3,-0.4,1.2,1.3,0
2024-07-01 06:37:00,loc_5,0.5,95.9,1008.8,8.6,0.6,6.3,21.9,-0.7,1.9,1.0,0
2024-07-01 06:38:00,loc_5,0.8,96.7,1008.7,19.3,0.2,4.7,20.1,-0.6,1.8,0.9,0
2024-07-01 06:39:00,loc_5,2.0,97.9,1008.8,17.1,0.5,6.5,20.2,-0.7,1.8,0.9,0
2024-07-01 06:40:00,loc_5,0.3,96.4,1008.8,9.8,0.4,6.0,17.7,-0.6,0.8,1.2,0
2024-07-01 06:41:00,loc_5,1.3,99.2,1008.7,8.2,0.3,5.0,18.6,-0.4,4.3,1.0,0
2024-07-01 06:42:00,loc_5,0.8,99.2,1008.7,6.8,0.7,5.2,17.8,-0.3,4.3,1.0,0
2024-07-01 06:43:00,loc_5,2.9,99.5,1008.6,10.5,0.6,7.3,17.9,-0.0,4.7,1.3,0
2024-07-01 06:44:00,loc_5,1.9,100.0,1008.6,12.1,0.4,7.2,19.1,-0.0,5.9,1.4,0
2024-07-01 06:45:00,loc_5,0.2,99.4,1008.4,6.5,0.3,7.0,17.5,0.2,3.8,1.1,0
2024-07-01 06:46:00,loc_5,1.9,98.4,1008.4,12.6,0.3,7.7,19.1,0.2,3.9,1.1,0
2024-07-01 06:47:00,loc_5,1.9,97.2,1008.4,9.4,0.5,8.8,20.3,0.2,2.2,1.3,0
2024-07-01 06:48:00,loc_5,2.1,97.0,1008.5,8.6,0.6,8.0,19.9,0.1,3.1,1.9,0
2024-07-01 06:49:00,loc_5,2.5,97.8,1008.5,13.3,1.0,8.6,22.2,0.2,2.9,1.6,0
2024-07-01 06:50:00,loc_5,0.3,99.3,1008.5,11.3,0.4,8.7,21.8,0.1,3.8,1.6,0
2024-07-01 06:51:00,loc_5,1.8,97.7,1008.4,8.9,0.7,8.6,21.2,0.3,1.4,1.9,0
2024-07-01 06:52:00,loc_5,2.9,96.4,1008.5,7.9,0.6,9.6,23.6,0.3,0.6,1.8,0
2024-07-01 06:53:00,loc_5,0.2,97.3,1008.6,16.4,0.1,7.7,23.0,0.1,0.5,1.8,0
2024-07-01 06:54:00,loc_5,2.0,98.4,1008.6,15.8,0.1,7.2,23.0,0.3,0.4,1.3,0
2024-07-01 06:55:00,loc_5,1.6,97.8,1008.5,14.7,0.2,8.5,24.2,0.3,1.4,2.0,0
2024-07-01 06:56:00,loc_5,1.7,97.3,1008.4,17.6,0.0,8.4,24.6,0.3,-1.9,1.4,0
2024-07-01 06:57:00,loc_5,1.3,97.1,1008.5,14.1,0.0,6.7,25.1,0.2,-2.1,1.3,0
2024-07-01 06:58:00,loc_5,1.4,99.3,1008.4,13.3,0.3,7.9,23.6,0.2,-0.2,1.3,0
2024-07-01 06:59:00,loc_5,1.5,99.9,1008.5,17.8,0.7,7.5,23.3,0.1,-0.1,1.7,0
2024-07-01 07:00:00,loc_5,2.9,99.3,1008.6,5.0,0.6,8.7,25.9,-0.1,-0.2,1.8,0
2024-07-01 07:01:00,loc_5,0.8,98.5,1008.6,16.6,0.9,7.8,24.8,-0.3,0.0,1.4,0
2024-07-01 07:02:00,loc_5,0.9,96.4,1008.7,7.8,0.2,7.4,23.8,-0.3,-0.8,1.2,0
2024-07-01 07:03:00,loc_5,0.4,96.3,1008.7,9.0,0.3,6.5,22.1,-0.3,-0.7,1.1,0
2024-07-01 07:04:00,loc_5,1.0,95.7,1008.7,16.1,0.9,5.9,20.6,-0.2,-2.1,1.0,0
2024-07-01 07:05:00,loc_5,3.0,98.5,1008.6,11.0,0.7,6.1,23.3,-0.1,-0.8,1.4,0
2024-07-01 07:06:00,loc_5,2.6,97.2,1008.6,12.2,0.3,7.9,24.1,-0.2,-0.5,1.6,0
2024-07-01 07:07:00,loc_5,2.8,95.2,1008.6,18.3,1.0,9.9,24.0,-0.1,-1.2,1.5,0
2024-07-01 07:08:00,loc_5,1.6,97.6,1008.5,16.9,0.7,11.1,25.4,0.1,0.4,1.8,0
2024-07-01 07:09:00,loc_5,1.9,99.4,1008.5,8.8,0.1,12.0,25.4,0.0,1.0,1.8,0
2024-07-01 07:10:00,loc_5,1.4,99.7,1008.5,7.6,0.6,10.4,25.2,0.0,1.8,1.7,0
2024-07-01 07:11:00,loc_5,0.1,99.6,1008.5,12.8,0.6,7.9,23.6,-0.1,2.3,1.9,0
2024-07-01 07:12:00,loc_5,1.0,100.0,1008.4,5.7,0.7,6.0,23.3,0.1,2.9,1.7,0
2024-07-01 07:13:00,loc_5,0.5,100.0,1008.5,19.5,0.6,4.9,22.4,-0.1,0.7,1.4,0
2024-07-01 07:14:00,loc_5,1.2,100.0,1008.6,11.2,0.2,4.2,22.1,-0.1,0.1,1.9,0
2024-07-01 07:15:00,loc_5,1.0,98.6,1008.5,14.0,0.6,3.9,20.3,0.1,-0.7,1.3,0
2024-07-01 07:16:00,loc_5,3.0,98.3,1008.5,12.5,0.0,6.7,22.5,0.1,-0.2,1.2,0
2024-07-01 07:17:00,loc_5,1.1,98.1,1008.6,11.1,0.6,6.8,22.7,0.1,1.7,1.1,0
2024-07-01 07:18:00,loc_5,1.7,98.4,1008.6,18.7,1.0,8.0,24.0,0.2,2.1,1.4,0
2024-07-01 07:19:00,loc_5,2.5,98.7,1008.5,5.1,0.2,9.3,25.4,0.1,3.0,1.5,0
2024-07-01 07:20:00,loc_5,1.4,98.4,1008.6,14.7,0.7,9.6,23.9,0.0,-0.0,1.3,0
2024-07-01 07:21:00,loc_5,2.8,99.0,1008.7,5.9,0.1,9.5,24.0,-0.1,1.8,1.4,0
2024-07-01 07:22:00,loc_5,0.5,99.3,1008.7,16.4,0.4,8.9,21.7,-0.1,4.1,1.8,0
2024-07-01 07:23:00,loc_5,0.9,98.6,1008.6,14.9,0.6,8.2,21.1,-0.1,0.9,1.7,0
2024-07-01 07:24:00,loc_5,0.8,96.3,1008.6,5.2,0.0,6.5,20.0,-0.1,-3.0,1.7,0
2024-07-01 07:25:00,loc_5,2.3,96.8,1008.6,18.9,0.4,7.4,20.9,-0.1,-2.8,2.2,0
2024-07-01 07:26:00,loc_5,0.7,98.5,1008.5,10.6,0.0,5.3,21.5,-0.0,-1.1,1.5,0
2024-07-01 07:27:00,loc_5,3.0,97.5,1008.5,15.7,0.4,7.8,23.5,-0.1,-2.5,1.8,0
2024-07-01 07:28:00,loc_5,0.2,96.5,1008.6,17.1,0.9,7.0,23.2,-0.1,-3.5,1.5,0
2024-07-01 07:29:00,loc_5,2.8,96.9,1008.6,16.4,0.5,9.0,24.8,-0.1,-3.1,1.5,0
2024-07-01 07:30:00,loc_5,2.4,96.3,1008.5,8.2,0.9,9.1,26.1,-0.0,-2.3,2.0,0
2024-07-01 07:31:00,loc_5,1.2,95.5,1008.4,9.1,0.7,9.5,24.4,0.1,-2.8,1.4,0
2024-07-01 07:32:00,loc_5,1.9,96.8,1008.3,7.3,0.1,8.4,25.1,0.3,-1.3,1.4,0
2024-07-01 07:33:00,loc_5,0.5,94.8,1008.3,14.2,0.0,8.8,24.0,0.3,-3.6,1.5,0
2024-07-01 07:34:00,loc_5,2.9,92.1,1008.2,18.1,0.1,8.9,24.4,0.3,-6.6,1.4,0
2024-07-01 07:35:00,loc_5,2.1,92.0,1008.3,8.0,0.2,8.6,25.0,0.3,-6.5,1.7,0
